candidate_topic_count,topic_number,representative_rank,tfidf_row_index,topic_weight,relative_topic_loading,video_id,comment_id,comment_text,retrofit_topic,creator_type,video_type,primary_theme
20,15,3,1702,0.20151228505048194,0.9817687571363553,35kJvNW81pU,UgzlgFRE18j-JvYr06t4AaABAg,No vapour barrier,floor_insulation,builder_contractor,how_to_installation_demo,theme_damp_moisture_condensation
20,15,4,33273,0.20151228505048194,0.9817687571363553,63bv_a9jOBs,UgwO1xvkkn45-2mVLHd4AaABAg,No vapour barrier on top?,damp_condensation_moisture,installer_tradesperson,how_to_installation_demo,theme_damp_moisture_condensation
20,15,5,34359,0.20151228505048194,0.9817687571363553,AlVATirl5ac,UgyDtMU-EVGyUgMPHlt4AaABAg,No vapour barrier?,internal_wall_insulation,diy_renovator_homeowner,how_to_installation_demo,theme_damp_moisture_condensation
20,15,6,30950,0.20151228505048194,0.9817687571363553,KJava-6Slu8,UgzNieLkm6sjVKQl6D94AaABAg,No vapour barrier?,internal_wall_insulation,builder_contractor,how_to_installation_demo,theme_damp_moisture_condensation
20,15,7,10810,0.19652292799344537,0.7504260789238406,HCo8nWzfFVc,UgweX3zao0ah-0U46uh4AaABAg,Do you have a subfloor? What about a vapour barrier?,damp_condensation_moisture,diy_renovator_homeowner,practical_advice_explainer,theme_question_request
20,15,8,29669,0.19650010676215096,1.0,YS6NzCAG4l8,Ugx8GiwZiYXJIZpQ1FF4AaABAg,Any links to the vapour barrier,loft_roof_insulation,builder_contractor,how_to_installation_demo,theme_damp_moisture_condensation
20,15,9,16720,0.19561643786917288,0.7491541103854965,KltU08BK7Oc,UgxFkB7qDHX4PsWvAMp4AaABAg,I would put vapor barrier on the ground itself,floor_insulation,training_educational,practical_advice_explainer,theme_damp_moisture_condensation
20,15,10,30033,0.19318426089728324,0.8889369530529365,VwUjkSjllPs,Ugwjrs3WWrF8ZWUuAMZ4AaABAg,Is the air barrier in this case also a vapor barrier?,external_wall_insulation,builder_contractor,how_to_installation_demo,theme_question_request
20,16,1,33740,0.11775819009380509,0.8907354174552713,1rhmEAggMqU,Ugy1x8YHE_uJknq-lnp4AaABAg,I'd do it with rockwool 🤩🤩🤩,airtightness_draught_proofing,diy_renovator_homeowner,how_to_installation_demo,theme_product_material_tool
20,16,2,7399,0.10161098139882353,0.5886284897744197,rRqV8BHE8lY,UgwraP-sG8KdmiziXKh4AaABAg,How would this be made into a 240v system? Would I need 5 of these 48v batteries?,solar_renewable_integration,training_educational,how_to_installation_demo,theme_question_request
20,16,3,32952,0.09909253603049936,0.5114736607022803,NHgE0lyJNmE,UgxW8FnZTl1V-MHNHGV4AaABAg,What would you recommend please ? Thank you 🙏,loft_roof_insulation,builder_contractor,problem_warning_mistakes,theme_question_request
20,16,4,19572,0.0965717231856945,0.8061280420688828,kqO5SyKJ5SI,Ugx8VSJMjuOs8FKRzBB4AaABAg,Who would I call to do this job ? HVAC ?,ventilation_mvhr,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
20,16,5,5321,0.09399737723409363,0.5233269651460427,AN4_mkEfDPE,UgzSpvuFGKz_PIKvZNd4AaABAg,"I would use this in the bottom corners, but then i would tape the rest",windows_doors_glazing,builder_contractor,how_to_installation_demo,theme_practical_advice
20,16,6,28578,0.09269165729003906,0.6427223290667037,tGQrIF7wD2U,UgwrRTwgDkr-cdjl0hx4AaABAg,Our dimmers get hot. Is it good idea to seal them? They would get hotter wouldn’t they.,airtightness_draught_proofing,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
20,16,7,2205,0.09255868742419422,0.6369358041754262,dIPM5yk2u38,UgwAf9VSpk3iY27Y1U14AaABAg,It would not only keep the insulation in one spot it would also help insulate,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_energy_performance
20,16,8,31294,0.09230224652692198,0.3931985928750537,TozuzG0Vb_c,UgxuvyFMfxkac6DTtjl4AaABAg,I would never even has though to do this,ventilation_mvhr,installer_tradesperson,how_to_installation_demo,theme_practical_advice
20,16,9,39322,0.09229233879505933,0.7283231631136514,dULHUbLsRGY,UgwaWWmvK3xRRclBxWd4AaABAg,Would wd-40 work as a lubricant on the pin?,smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
20,16,10,2048,0.09169426683060959,0.4272789858051978,qyZm66j8QU4,UgwygPW3Roor4bMevoN4AaABAg,why would you put plasterboard,damp_condensation_moisture,diy_renovator_homeowner,how_to_installation_demo,theme_product_material_tool
20,17,1,33638,0.2603524976643336,1.0,n2c5VtzwalY,UgxB-BRgNBZo9EA7DbV4AaABAg,Never do this!,cavity_wall_insulation,installer_tradesperson,how_to_installation_demo,theme_practical_advice
20,17,2,16457,0.20297660046305846,1.0,KxHcu7JvZwk,UgwbTPRn1kEQoFpHjfx4AaABAg,Never seen an atheist on his deathbed.,heat_pump_heating_retrofit,training_educational,practical_advice_explainer,theme_practical_advice
20,17,3,2201,0.20297660046305846,1.0,dIPM5yk2u38,UgyqNu06KDOjOyPATmx4AaABAg,Never seen it??,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_practical_advice
20,17,4,338,0.20297660046305846,1.0,qNQafR_5ALk,UgzG2ETAUsDyaa8haqF4AaABAg,I have never seen such a masterpiece,damp_condensation_moisture,builder_contractor,problem_warning_mistakes,theme_practical_advice
20,17,5,7542,0.20253116832284176,0.7101644798739043,ZAPNCBbhoqE,UgyRLPEMKYz_b0OvpEd4AaABAg,Heat never go down 😂,heat_pump_heating_retrofit,diy_renovator_homeowner,how_to_installation_demo,theme_practical_advice
20,17,6,1164,0.1950551071957402,0.9599895455275765,kwVleBvWH64,UgwhHBVEaoqmnVVyb8l4AaABAg,Never do it this way! Ever,ventilation_mvhr,builder_contractor,how_to_installation_demo,theme_practical_advice
20,17,7,26662,0.1894127068179918,0.7958969883852142,qgv50bsmhus,Ugz_4gyTq_1k8FBDDJR4AaABAg,Are these still around? Never seen one in a house,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
20,17,8,2146,0.18671081831901312,0.9975561896385388,dIPM5yk2u38,Ugx9iSD0g_f21_KWxnp4AaABAg,Never seen or had that problem...,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_practical_advice
20,17,9,39699,0.1696697781244514,0.9066427384431437,0D3YVxxqFsI,UgyR6_kqh-2uDcpxkvB4AaABAg,Never electric again for me.,heat_pump_heating_retrofit,diy_renovator_homeowner,how_to_installation_demo,theme_practical_advice
20,17,10,6485,0.1683043353244912,0.8080030299711459,QWkP4P7lUMA,UgygliB-qsiQagzClCd4AaABAg,Never new that thank you.,airtightness_draught_proofing,training_educational,problem_warning_mistakes,theme_practical_advice
20,18,1,20660,0.13148925008105622,0.9404119549852538,6Yu4RpcH2Tc,UgwUw4j0RVI4f1j9-jx4AaABAg,Hot water is still on the furnace/boiler?,heat_pump_heating_retrofit,installer_tradesperson,project_walkthrough,theme_question_request
20,18,2,22093,0.12319762914864785,0.9276357726508216,jUehMdNfGrY,UgzkAdAI0pvisgO6dpV4AaABAg,Are they good for heating your property and cheap for hot water,solar_renewable_integration,installer_tradesperson,problem_warning_mistakes,theme_cost_finance
20,18,3,28450,0.12108093602329038,0.8906220318244485,yqDOLyL3-tA,Ugwlk49Dv1dGTDL0xUR4AaABAg,If you have a gas boiler without a hot water tank I assume you don't need the hot water control?,smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_practical_advice
20,18,4,12892,0.11892794408138874,0.842398389221263,HkHozg0ckWY,UgzMccWAW7JIhClN5rJ4AaABAg,"Sir, I have a Viessmann combi boiler. The hot water setting is on and in use. When we are done with hot water, the radiators do not switch to combi boiler heating, even though the heating is on. If we turn off the hot water setting, the boiler continues its normal heating. When the two settings are turned on, hot water comes out, the radiators do not automatically heat up.. This may be the cause.",general_energy_retrofit,diy_renovator_homeowner,practical_advice_explainer,theme_practical_advice
20,18,5,40415,0.11604539587753371,0.841864167130806,a-7WxFMzgGE,Ugx1ujV2Gl8h2FcXRkt4AaABAg,If you have a wood fired boiler without additional accumulative hot water storage can you still use radiators on one floor and underfloor Heating on the other and just rely on mixing valve to have lower temperature than radiators?(if lets say heater produces ~60c temp. hot water),smart_heating_controls,training_educational,how_to_installation_demo,theme_question_request
20,18,6,33558,0.11530136236506336,0.838632999291283,Mvvkmfux0_M,UgwJTyYtEfx0N1P2DjF4AaABAg,can i controll/change hot water temperature from this thermostat ? as heating temperature,smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
20,18,7,16463,0.1146561447460303,0.6090878357187379,KxHcu7JvZwk,UgzlZUUnQ4VILCILA_Z4AaABAg,"I think you should retire Roger, your so wrong about leaving your heating on 24/7 will cost more. The biggest problem in this industry, nobody wants to spend time learning what manufactures have, they all want to fit the same boiler like sheep to the slaughter. They still fit a boiler and leave the old room stat in. I done that some 40 odd years back, installers need to update, things have changed. A condensing boiler with weather compensation installed correctly and to energy efficiency standards plus the system power flushed and a high recovery cylinder will save money and can be run all day compared to a cast iron boiler with dirty system and old cylinder with red jacket sort of fitted. I have plenty of customers who say they are saving 30 to 40% over these old dinosaur systems, it allows them to run there's all day, plus comfort is so much better when the radiators are holding a set water temperature. I have lived in my home for over 20 years, when I brought it I installed a condensing boiler, two zone control heating & hot water cylinder, pump, radiators, thermostatic valves and new heating carcass, all to the energy efficiency standards, that system lasted 14 years and from year one cost me around £750.00 a year. In the last two years it was costing £1200.00. I then threw the lot out after I built a ground floor extension and fitted underfloor heating downstairs throughout and low water temperature radiators upstairs, plus an unvented hot water cylinder. The underfloor heating is covered in Anhydrite liquid floor screed at between 40 to 45 mm making heat up times around two hours, much quicker than conventional floor screeds. The key to this system is how the system is controlled. I fitted a Glowworm system boiler and Glowworm weather compensation, Vaillant did not have this setup even though they own Glowworm. Yes I have been fitting Glowworm boiler with weather comp for the last 13 years, plus some Vaillant single heat zone W/Comp systems, I fit some Worcester boilers but they don't have multi zone weather comp via wireless controls. My System. The underfloor heating has no PUMP or MIXING SET. The ground floor and first floor Glowworm room stats and outside sensor via a Glowworm Systempro3 control how hot the water gets to heat with the boilers software, the main controller, a Glowworm Systempro3 allows you to set the lower and upper limit to the flow temperature, I have the flow at 46 max and the lower limit at 25. At these settings the boiler works 24/7 in condensing mode and mostly at below 40 degs, the low water temperature radiators use the same water temperature as the underfloor heating, these radiators have cylindrical fans built into them so for the same size as a conventional rad they give the same output even though the water temp is very low, this allows the boiler to work in max condensing mode to heat the 1st floor. Now your wondering how I heat my hot water. The Cylinder is a 210 litre unvented duel coil cylinder with a pocket file, its fed via 28mm copper primary's that divide into 22mm for each coil in the cylinder. Glowworms weather compensation systems are hot water priority, when the sensor in the pocket file registers the hot water has dropped to 54 degs the boiler switches over to hot water demand only and works flat out ( set to 72 degs) to recover the cylinder, even if the shower is being run by one of my daughters (that's 30min shower at least) the cylinder will recover faster than they can use the hot water and so within 20 minuets will be back to around 60 degs, once there it leaves that zone valve open for two minutes as the by-pass before switching back to the heating, any zone valve is controlled to allow for the two minute overrun. upstairs is set to 20 and set back to 18.5. one other factor with weather comp and hot water priority you only need a boiler as big as the maximum demand, if that's 12kw for hot water and 9 kw heating you fit a 12 kw.",heat_pump_heating_retrofit,training_educational,practical_advice_explainer,theme_practical_advice
20,18,8,25249,0.11413714771503229,0.8303369417270781,QEg0TlhN0Z4,UgysmEoHaSpghbz5PgB4AaABAg,Does the 55 degree setting apply to both the heating and hot water? I have just had a combi installed and have the heating temp set at 65 degrees and the hot water at 45 degrees which I find ideal without having to mix cold water,heat_pump_heating_retrofit,training_educational,practical_advice_explainer,theme_question_request
20,18,9,29068,0.11310284530391888,0.805345666907407,mD8KDawFFeI,UgyU1SGgdZSvrvdzyeN4AaABAg,"I have two questions: When I turn on the hot water, does the heating also turn on, is this normal? To have hot water in the kitchen, do I always have to turn on the hot water first using the remote control?",smart_heating_controls,installer_tradesperson,practical_advice_explainer,theme_question_request
20,18,10,28489,0.11310284530391888,0.805345666907407,YZQzzxv4hKI,Ugy_DrqB1WDQb1b8qTp4AaABAg,"I have two questions: When I turn on the hot water, does the heating also turn on, is this normal? To have hot water in the kitchen, do I always have to turn on the hot water first using the remote control?",smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
20,19,1,12387,0.15937863919791773,0.9988320835300403,QS16O9aYfq4,UgyxF1L3t9YRZwvwV-V4AaABAg,Looks like mold,airtightness_draught_proofing,builder_contractor,how_to_installation_demo,theme_damp_moisture_condensation
20,19,2,36161,0.14975400937364405,0.46288710627428536,HW4iyMnblZ8,UgxiMT3KDugQiIthnGZ4AaABAg,Are Supercapacitors already in use for WindSolsr like ENSEGA and MAXWELL?,solar_renewable_integration,training_educational,practical_advice_explainer,theme_question_request
20,19,3,15737,0.14146837709562166,0.8641199733389655,VrKYlQPHfno,UgyUq3pPPPJy0rFD8fZ4AaABAg,did anyone ever told you that you looks like Johny Sin?,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
20,19,4,6970,0.13644330394924475,1.0,zg9IM061rbU,UgxmCfYMuuecYWlW22B4AaABAg,Can we have a Hitman Codename 47 with you starring in it? Mate looks more like 47 than 47 looks like himself.,solar_renewable_integration,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
20,19,5,25944,0.13484287178440615,1.0,fIhlXdk9PFg,UgzoMYSGsyfDfO7r8BZ4AaABAg,Looks like a fire hazard,smart_heating_controls,installer_tradesperson,practical_advice_explainer,theme_safety_risk_warning
20,19,6,12371,0.13080005167867634,0.8986891326200607,QS16O9aYfq4,UgzB6cdKruch_mAdVuF4AaABAg,Looks like a moisture trap to me.,airtightness_draught_proofing,builder_contractor,how_to_installation_demo,theme_damp_moisture_condensation
20,19,7,841,0.13078039785934104,0.7987013685473381,Q3Oufer38ow,UgwQXMNZ7PePj5Cizth4AaABAg,I like tape.,airtightness_draught_proofing,diy_renovator_homeowner,how_to_installation_demo,theme_product_material_tool
20,19,8,922,0.12401164480772157,0.9340102477344343,t8_m-2sUTdU,Ugw4cCzo7dahPYIH_od4AaABAg,You ll get mold like this,airtightness_draught_proofing,diy_renovator_homeowner,problem_warning_mistakes,theme_damp_moisture_condensation
20,19,9,22636,0.12096027656372746,0.896298162887632,qmWRN3Ob1Po,UgzzHlsNUwXa_laYFc54AaABAg,Looks like it’ll cost about 20k 😂😅,heat_pump_heating_retrofit,training_educational,how_to_installation_demo,theme_cost_finance
20,19,10,181,0.11905796206320611,0.818652719848419,UUalCAU4W8g,UgyWnnxIG3TblPYbdSZ4AaABAg,Looks like you'll save on a little foam but it looks like you still need to cut it to make it flush,internal_wall_insulation,installer_tradesperson,how_to_installation_demo,theme_product_material_tool
